id,url,nickname,dob,nationality,address,association,class,height,weight,name
25399,/fighter/Amedeo-Viola-25399,,N/A,United States,"San Bernardino, California",,Heavyweight,182.88,101.6,Amedeo Viola
5997,/fighter/Marcelo-Alfaya-5997,Mello,1978-12-19,Brazil,,Uprising MMATeam Nogueira,Welterweight,180.34,77.11,Marcelo Alfaya
15407,/fighter/Joey-Gorczynski-15407,The Takedown Wizard,1984-05-03,United States,"Tulsa, Oklahoma",Hooligans Boxing Club,Welterweight,177.8,77.11,Joey Gorczynski
17386,/fighter/Donald-Sanchez-17386,,1984-08-18,United States,"Albuquerque, New Mexico",Jackson-Wink MMA,Featherweight,177.8,65.77,Donald Sanchez
25664,/fighter/Bill-Albrecht-25664,,N/A,United States,Oklahoma,Luttrell-Yee MMA,Middleweight,187.96,83.91,Bill Albrecht
17770,/fighter/Mike-Messina-17770,,N/A,,,,N/A,,,Mike Messina
28746,/fighter/Josh-Barnes-28746,,N/A,United States,"Farmland, Indiana",,Heavyweight,195.58,117.93,Josh Barnes
6910,/fighter/Raoul-Romero-6910,Terminator,1968-11-27,Mexico,,Reyes Kickboxing,Heavyweight,185.42,97.98,Raoul Romero
17406,/fighter/Matt-Jaggers-17406,Jagger Bomb,1985-03-27,United States,"Connersville, Indiana",Team Wolfpack,Featherweight,175.26,63.05,Matt Jaggers
30453,/fighter/Peter-Dominguez-30453,,N/A,United States,"Indianapolis, Indiana",,Featherweight,172.72,65.77,Peter Dominguez
25422,/fighter/Tammie-Schneider-25422,,N/A,United States,"Raytown, Missouri",Caveman Crew,Strawweight,154.94,52.16,Tammie Schneider
20019,/fighter/John-Troyer-20019,,1985-08-13,United States,"Louisville, Kentucky",Louisville MMA,Light Heavyweight,182.88,86.18,John Troyer
36530,/fighter/Frank-Caraballo-36530,The Tank,1984-12-18,United States,"Cleveland, Ohio",Fearless Fight Team,Featherweight,172.72,65.32,Frank Caraballo
35421,/fighter/Chris-Spicer-35421,,N/A,United States,"Waco, Texas",Relson Gracie Waco,Middleweight,,83.91,Chris Spicer
32709,/fighter/Roberto-Vargas-32709,El Malo,1981-11-15,United States,"San Bernardino, California",Millennia MMA,Featherweight,167.64,65.77,Roberto Vargas
6725,/fighter/Jose-Santibanez-6725,,N/A,United States,"Houston, Texas",Silverback Fight Club,Lightweight,,69.85,Jose Santibanez
16173,/fighter/Dustin-Phillips-16173,Pain Train,1978-10-06,United States,"Topeka, Kansas",Xtreme Couture,Featherweight,172.72,65.77,Dustin Phillips
2754,/fighter/Ira-Boyd-2754,The Hurricane,N/A,United States,"Balch Springs, Texas",Freelance,Welterweight,177.8,77.11,Ira Boyd
35811,/fighter/Troy-Gerhart-35811,,1985-12-12,United States,"Venice, Florida",Champions MMA Bradenton,Lightweight,172.72,70.31,Troy Gerhart
4343,/fighter/Jay-White-4343,,N/A,United States,"Las Vegas, Nevada",Tapout Training Center,Heavyweight,190.5,120.2,Jay White
26498,/fighter/Deray-Davis-26498,,1982-10-30,United States,"Gary, Indiana",Team Corral,Welterweight,182.88,77.11,Deray Davis
46541,/fighter/Kerry-Vera-46541,,N/A,United States,"San Diego, California",Alliance MMA,Women's Bantamweight,170.18,61.23,Kerry Vera
7730,/fighter/Kevin-Knabjian-7730,,1984-07-05,United States,"Chicago, Illinois",Gilbert Grappling,Lightweight,177.8,70.76,Kevin Knabjian
10377,/fighter/Ryan-Williams-10377,Bad News,N/A,,,Midwest Training Center,Welterweight,175.26,77.11,Ryan Williams
8333,/fighter/Isidro-Gonzalez-8333,Chilo,N/A,United States,"Denver, Colorado",American Top Team Altitude,Middleweight,177.8,83.91,Isidro Gonzalez
20834,/fighter/Shad-Lierley-20834,,N/A,United States,"Seattle, Washington",Freelance,Featherweight,170.18,65.32,Shad Lierley
16284,/fighter/Nate-Murdock-16284,No Mercy,1982-12-24,United States,"Bentonville, Arkansas",Inferno Martial Arts,Featherweight,190.5,65.77,Nate Murdock
24677,/fighter/Christian-Fulgium-24677,,N/A,United States,"Benton, Louisiana",,Welterweight,177.8,77.11,Christian Fulgium
8806,/fighter/Jayme-McKinney-8806,The Gladiator,1980-07-09,United States,"West Monroe, Louisiana",Evolution Fighting System,Heavyweight,193.04,120.2,Jayme McKinney
17822,/fighter/Chad-Leonhardt-17822,The Boss,1980-02-19,United States,"Shreveport, Louisiana",Gladiators Academy,Welterweight,182.88,77.56,Chad Leonhardt
47228,/fighter/Dan-Keenan-47228,,N/A,United States,,,Welterweight,,74.84,Dan Keenan
22501,/fighter/Mike-Braswell-22501,,N/A,,,,N/A,,,Mike Braswell
18467,/fighter/Bryan-Baker-18467,The Beast,1985-10-13,United States,"West Covina, California",Team Wildman Vale Tudo,Welterweight,190.5,77.11,Bryan Baker
19491,/fighter/Diego-Garijo-19491,Dos Pistolas,N/A,United States,"San Diego, California",Alliance MMA,Lightweight,175.26,70.31,Diego Garijo
15456,/fighter/Saad-Awad-15456,Assassin,1983-06-07,United States,"San Bernardino, California",Millennia MMA,Lightweight,177.8,70.31,Saad Awad
22361,/fighter/Israel-Giron-22361,El Rojo,1974-01-16,Mexico,"Mexico City, Federal District",Renzo Gracie Mexico,Lightweight,172.72,70.31,Israel Giron
24714,/fighter/Phillip-Brown-24714,,1988-06-14,United States,"Riverside, California",Riverside Submission,Lightweight,177.8,70.31,Phillip Brown
18067,/fighter/Mychal-Clark-18067,Bolo,N/A,United States,"Tacoma, Washington",Team Bodyshop,Heavyweight,190.5,101.6,Mychal Clark
17779,/fighter/Nick-Moghaddam-17779,Mercenary,1982-12-29,United States,"Newport Beach, California",Reign MMAAllan Goes Jiu-Jitsu,Light Heavyweight,190.5,92.99,Nick Moghaddam
23857,/fighter/Lamar-Jiles-23857,Monster,N/A,,,Team Wildman Vale Tudo,Light Heavyweight,182.88,92.99,Lamar Jiles
11940,/fighter/Justin-Torrey-11940,,N/A,United States,"Springfield, Massachusetts",Fighting Arts Academy,Middleweight,182.88,83.91,Justin Torrey
16481,/fighter/Igor-Gracie-16481,,1980-02-04,Brazil,Rio de Janeiro,Renzo Gracie Jiu-Jitsu,Welterweight,177.8,77.11,Igor Gracie
48178,/fighter/Collin-Tebo-48178,,N/A,United States,"Boston, Massachusetts",Wai Kru MMA,Women's Bantamweight,,61.23,Collin Tebo
32029,/fighter/Nick-Garcia-32029,Nitro,N/A,United States,"Carlsbad, California",Blackline MMA,Women’s Flyweight,162.56,56.7,Nick Garcia
20303,/fighter/Dennis-Olson-20303,The Menace,N/A,United States,"Amherst, New Hampshire",Team Triumph,Welterweight,182.88,77.11,Dennis Olson
2195,/fighter/Fabio-Mello-2195,,1975-06-28,United States,"Coconut Creek, Florida",Imperial AthleticsBlackzilians,Featherweight,167.64,65.77,Fabio Mello
13071,/fighter/Sami-Aziz-13071,Uzi,1972-08-31,Sweden,Stockholm,Hilti NHB,Featherweight,167.64,65.77,Sami Aziz
12282,/fighter/Josh-Martin-12282,,1988-01-03,United States,"New Castle, Indiana",Gary IronBear MyersTeam Wolfpack,Welterweight,177.8,76.2,Josh Martin
34755,/fighter/Valerie-Coolbaugh-34755,Vicious Val,1974-07-06,United States,"Mount Olive, Illinois",Fight Factory MMA,Women’s Flyweight,172.72,56.7,Valerie Coolbaugh
45012,/fighter/Stefanie-Guimaraes-45012,Supergirl,1989-09-11,United States,"Pinellas Park, Florida",American Top Team,Featherweight,170.18,65.32,Stefanie Guimaraes
47071,/fighter/Yvonne-Reis-47071,,1965-05-26,United States,"Miami, Florida",,Featherweight,,65.77,Yvonne Reis
11997,/fighter/Francisco-Soares-11997,Maneol,1975-08-09,United States,"Boca Raton, Florida",Maneol Soares American Fight Team,Welterweight,172.72,76.66,Francisco Soares
3651,/fighter/Edson-Diniz-3651,,1978-03-22,Brazil,"Rio de Janeiro, Rio de Janeiro",OxyGym Fight Team,Lightweight,175.26,70.31,Edson Diniz
53507,/fighter/John-Kelly-53507,,1978-08-02,United States,"Miami, Florida",MMA Masters,Welterweight,175.26,78.02,John Kelly
18541,/fighter/Carey-Vanier-18541,,1981-08-03,United States,"Albuquerque, New Mexico",Jackson-Wink MMA,Welterweight,175.26,72.57,Carey Vanier
18615,/fighter/Joe-Duarte-18615,The Hybrid,1983-08-04,United States,"San Diego, California",The Arena,Lightweight,175.26,70.31,Joe Duarte
32468,/fighter/Chad-Hinton-32468,,1971-06-14,United States,"Cincinnati, Ohio",Cincy MMA,Welterweight,172.72,71.67,Chad Hinton
43429,/fighter/Joe-Warren-43429,,1976-10-31,United States,"Monument, Colorado",RiNo Sports GallerifactoryX Muay ThaiJackson-Wink MMA,Women's Bantamweight,167.64,61.23,Joe Warren
31767,/fighter/Eric-Marriott-31767,The Machine,1986-02-20,United States,"Independence, Missouri",K2L Grindhouse,Lightweight,170.18,68.49,Eric Marriott
19472,/fighter/Georgi-Karakhanyan-19472,Insane,1985-05-29,United States,"Riverside, California",Millennia MMA,Featherweight,172.72,65.77,Georgi Karakhanyan
494,/fighter/Bao-Quach-494,,1979-09-04,United States,"Irvine, California",Rounders MMA,Featherweight,160.02,65.32,Bao Quach
18669,/fighter/Chris-Manuel-18669,,1987-07-21,United States,"Coconut Creek, Florida",American Top Team,Featherweight,167.64,64.86,Chris Manuel
26876,/fighter/Ralph-Acosta-26876,The Spider Monkey,1981-04-16,United States,"Riverside, California",Apex MMA,Women's Bantamweight,167.64,61.23,Ralph Acosta
20999,/fighter/Bryan-Goldsby-20999,,1982-03-24,United States,"Macon, Georgia",Team Jorge Gurgel,Women's Bantamweight,175.26,60.78,Bryan Goldsby
42390,/fighter/Ben-Askren-42390,Funky,1984-07-18,United States,"Phoenix, Arizona",RoufusportEvolve MMA,Welterweight,177.8,77.11,Ben Askren
29224,/fighter/Pat-Curran-29224,Paddy Mike,1987-08-31,United States,"Crystal Lake, Illinois",Team Curran,Featherweight,175.26,65.77,Pat Curran
25948,/fighter/Louis-Taylor-25948,Put the Guns Down,1979-05-12,United States,"Chicago, Illinois",Chicago Fight Team,Middleweight,180.34,83.91,Louis Taylor
26129,/fighter/Ryan-Sturdy-26129,The Rhino,N/A,United States,"Crystal Lake, Illinois",Team Curran,Middleweight,177.8,84.37,Ryan Sturdy
17137,/fighter/Derrick-Mehmen-17137,Caveman,1985-05-30,United States,"Cedar Rapids, Iowa",American Top Team,Heavyweight,190.5,107.5,Derrick Mehmen
41560,/fighter/Ryan-Quinn-41560,,N/A,United States,"Danbury, Connecticut",American Top Team,Lightweight,172.72,70.31,Ryan Quinn
4103,/fighter/Matt-Lee-4103,,1971-07-09,United States,"Leominster, Massachusetts",The Factory,Welterweight,182.88,77.11,Matt Lee
15123,/fighter/Steve-Carl-15123,,1984-12-20,United States,"Belle Plaine, Iowa",American Top Team,Welterweight,182.88,77.11,Steve Carl
14030,/fighter/Brett-Cooper-14030,Fudoshin,1987-07-02,United States,"Long Beach, California",Reign MMA,Welterweight,182.88,77.11,Brett Cooper
16658,/fighter/Dan-Hornbuckle-16658,The Handler,1980-12-26,United States,"Mahomet, Illinois",American Top Team,Welterweight,187.96,77.11,Dan Hornbuckle
17728,/fighter/Tyler-Stinson-17728,The Evolution,1986-01-17,United States,"Winfield, Kansas",Grudge Training Center,Welterweight,190.5,77.11,Tyler Stinson
24975,/fighter/Jacob-McClintock-24975,Tick-Tock,1988-02-25,United States,"Tempe, Arizona",Charleston Fit & MMA,Welterweight,187.96,77.11,Jacob McClintock
9960,/fighter/Patricio-Freire-9960,Pitbull,1987-07-07,Brazil,"Natal, Rio Grande do Norte",Pitbull Brothers,Featherweight,167.64,65.77,Patricio Freire
34624,/fighter/Will-Romero-34624,Leon,1982-11-11,Canada,"Brampton, Ontario",House of ChampionsTristar Gym,Featherweight,175.26,65.77,Will Romero
53473,/fighter/Rich-de-los-Reyes-53473,,N/A,United States,,Champions Gym,Featherweight,,65.77,Rich de los Reyes
42039,/fighter/Brylan-Van-Artsdalen-42039,,1984-08-14,United States,"Palmyra, Pennsylvania",Daddis Fight Camps,Featherweight,172.72,66.22,Brylan Van Artsdalen
9869,/fighter/Brent-Weedman-9869,,1984-10-10,United States,"Louisville, Kentucky",Team Haycraft,Welterweight,182.88,77.11,Brent Weedman
23364,/fighter/Rudy-Bears-23364,Bad News,1978-11-12,United States,"Raytown, Missouri",Caveman Crew,Welterweight,180.34,76.66,Rudy Bears
23738,/fighter/Danny-Tims-23738,,1988-12-12,United States,"Independence, Missouri",,Women's Bantamweight,165.1,61.23,Danny Tims
32079,/fighter/Brian-Davidson-32079,Mr. D,1975-11-22,United States,"Lee's Summit, Missouri",K2L Grindhouse,Featherweight,172.72,65.77,Brian Davidson
35214,/fighter/Nick-Nolte-35214,The Kansas City Head Case,1981-03-04,United States,"Kansas City, Missouri",K2L Grindhouse,Middleweight,182.88,79.38,Nick Nolte
11537,/fighter/Ryan-McGivern-11537,,1980-01-17,United States,"Bettendorf, Iowa",Miletich Martial Arts,Middleweight,182.88,83.91,Ryan McGivern
16004,/fighter/Sean-Loeffler-16004,The Destroyer,1982-05-23,United States,"Hermosa Beach, California",The Compound MMA,Light Heavyweight,190.5,88.45,Sean Loeffler
14461,/fighter/Alexander-Shlemenko-14461,Storm,1984-05-20,Russia,Omsk,New StreamStorm Fight TeamBoets MMA,Middleweight,180.34,83.91,Alexander Shlemenko
22157,/fighter/Matt-Major-22157,,1983-11-13,United States,"San Jose, California",American Kickboxing Academy,Middleweight,182.88,83.91,Matt Major
13306,/fighter/Eric-Schambari-13306,,1978-04-22,United States,"Las Vegas, Nevada",Team Takedown,Middleweight,182.88,84.37,Eric Schambari
4314,/fighter/Demi-Deeds-4314,,1984-08-07,United States,"Des Moines, Iowa",Victory MMA,Lightweight,170.18,70.31,Demi Deeds
12293,/fighter/Greg-Rebello-12293,Ribz,1982-06-13,United States,"Cranston, Rhode Island",Team SityodtongTri-Force MMA,Heavyweight,182.88,108.41,Greg Rebello
19085,/fighter/John-Doyle-19085,The Iron Bull,N/A,United States,"Philadelphia, Pennsylvania",Freelance,Light Heavyweight,177.8,90.72,John Doyle
10333,/fighter/Lance-Everson-10333,,N/A,United States,"Mansfield, Massachusetts",Boneyard,Middleweight,175.26,83.91,Lance Everson
59013,/fighter/Cole-Konrad-59013,The Polar Bear,1984-04-02,United States,"Appleton, Wisconsin",Team Death Clutch,Heavyweight,195.58,120.2,Cole Konrad
58749,/fighter/Pat-Bennett-58749,,N/A,United States,"Ithaca, New York",Team Bombsquad,Heavyweight,187.96,108.86,Pat Bennett
16473,/fighter/Dan-Bonnell-16473,,1980-05-30,United States,"Haverhill, Massachusetts",Renzo Gracie Jiu-Jitsu NH,Lightweight,170.18,68.04,Dan Bonnell
22930,/fighter/Damian-Vitale-22930,,N/A,,,,N/A,,,Damian Vitale
17747,/fighter/Doug-Williams-17747,The Carthage Killer,N/A,United States,"Carthage, Texas",,Heavyweight,177.8,102.06,Doug Williams
15984,/fighter/Jason-Anderson-15984,,1978-11-19,United States,"Norman, Oklahoma",,Middleweight,182.88,83.91,Jason Anderson
59951,/fighter/Lamont-Stafford-59951,KO Kid,1984-06-19,United States,"Oklahoma City, Oklahoma",,Light Heavyweight,198.12,92.99,Lamont Stafford
20029,/fighter/Brock-Kerry-20029,,N/A,United States,,,Women's Bantamweight,,61.23,Brock Kerry
24678,/fighter/Charlie-Rader-24678,Superstar,1982-04-06,United States,"New Orleans, Louisiana",Power MMAAmerican Top Team,Middleweight,185.42,83.91,Charlie Rader
16014,/fighter/Joe-Christopher-16014,Jitsu,N/A,United States,"Dallas, Texas",North Texas MMA,Welterweight,182.88,77.11,Joe Christopher
3062,/fighter/Brandon-McDowell-3062,,1978-08-15,United States,"Austin, Texas",City Boxing,Middleweight,187.96,83.01,Brandon McDowell
24086,/fighter/Jared-Lopez-24086,,N/A,United States,"Amarillo, Texas",,Women's Bantamweight,172.72,61.23,Jared Lopez
39344,/fighter/Scott-Barrett-39344,The Bear,1983-12-01,United States,"Las Vegas, Nevada",BlackziliansJaco Hybrid Training Center,Heavyweight,182.88,118.84,Scott Barrett
36629,/fighter/Ty-Lee-36629,,N/A,United States,Utah,,Heavyweight,187.96,116.12,Ty Lee
40250,/fighter/Douglas-Frey-40250,,1982-08-08,United States,"Amarillo, Texas",Fitness Fight Factory,Featherweight,180.34,65.77,Douglas Frey
16283,/fighter/Aaron-Wise-16283,,N/A,United States,"Poteau, Oklahoma",,Women's Bantamweight,167.64,61.23,Aaron Wise
28437,/fighter/Joshua-Smith-28437,,N/A,United States,,,Middleweight,,83.91,Joshua Smith
65075,/fighter/Donyiell-Winrow-65075,,N/A,United States,"Dallas, Texas",Texas Gladiators,Middleweight,,83.91,Donyiell Winrow
6729,/fighter/Robert-Villegas-6729,,N/A,United States,"Corpus Christi, Texas",Xtreme MMA,Light Heavyweight,187.96,92.99,Robert Villegas
36534,/fighter/Adam-Schindler-36534,,1983-05-19,United States,"Houston, Texas",4oz. Fight Club,Featherweight,172.72,65.77,Adam Schindler
18703,/fighter/Nick-Mamalis-18703,Garfield,1986-06-19,United States,"Green River, Wyoming",Genesis Training Center,Women's Bantamweight,170.18,61.23,Nick Mamalis
11393,/fighter/Mark-Oshiro-11393,,1983-05-22,United States,"Honolulu, Hawaii",Bulls Pen,Women's Bantamweight,172.72,61.23,Mark Oshiro
12999,/fighter/Marcus-Sursa-12999,Money,1982-09-13,United States,"Amarillo, Texas",Disorderly Conduct,Light Heavyweight,187.96,92.99,Marcus Sursa
8070,/fighter/Andrew-Chappelle-8070,The Powerhouse,N/A,United States,"San Antonio, Texas",Team Texas Powerhouse,Welterweight,,76.66,Andrew Chappelle
1918,/fighter/Cedric-Marks-1918,Spider-Man,1974-07-15,United States,"Bremerton, Washington",,Welterweight,180.34,75.75,Cedric Marks
60460,/fighter/Jimmy-Flick-60460,The Brick,1990-09-07,United States,"Sand Springs, Oklahoma",,Women's Bantamweight,167.64,61.23,Jimmy Flick
48397,/fighter/Humberto-DeLeon-48397,,1989-11-12,United States,Texas,,N/A,162.56,57.61,Humberto DeLeon
65464,/fighter/Fernando-Rodriguez-65464,,N/A,United States,"San Antonio, Texas",,Lightweight,172.72,70.31,Fernando Rodriguez
20889,/fighter/Kenneth-Battle-20889,,N/A,United States,,,Lightweight,,70.31,Kenneth Battle
17309,/fighter/Jose-Figueroa-17309,,1984-10-16,United States,"Orlando, Florida",American Top Team Orlando,Welterweight,190.5,76.66,Jose Figueroa
41072,/fighter/Eric-Luke-41072,,1984-10-27,United States,"Port St. Lucie, Florida",American Top Team,Featherweight,172.72,65.32,Eric Luke
52656,/fighter/Frank-Carrillo-52656,The Tank,1984-01-12,United States,"Miami, Florida",MMA Masters,Welterweight,167.64,76.66,Frank Carrillo
11512,/fighter/Megumi-Fujii-11512,Mega Megu,1974-04-26,Japan,"Ibara, Okayama",AACC,Strawweight,160.02,52.16,Megumi Fujii
25325,/fighter/Sarah-Schneider-25325,White Tiger,1980-08-30,United States,"Raytown, Missouri",American Jiu-Jitsu Academy,Strawweight,160.02,52.62,Sarah Schneider
29144,/fighter/Mike-Hayes-29144,300,1980-10-16,United States,"Cle Elum, Washington",Ring Demon Jiu-Jitsu,Heavyweight,190.5,96.16,Mike Hayes
39087,/fighter/Steven-Banks-39087,The Panda,1981-03-14,United States,"Myrtle Beach, South Carolina",Fitness Edge MMA,Heavyweight,195.58,120.2,Steven Banks
36580,/fighter/Chris-Boffil-36580,,1985-08-11,United States,"Lakeland, Florida",,Middleweight,177.8,83.46,Chris Boffil
17313,/fighter/Brian-Eckstein-17313,,1985-03-06,United States,"Orlando, Florida",American Top Team,Women's Bantamweight,167.64,61.23,Brian Eckstein
62605,/fighter/Mitchell-Chamale-62605,Mama's Boy,1985-03-19,United States,"Tallahassee, Florida",Alliance Tallahassee BJJ,Women's Bantamweight,172.72,59.87,Mitchell Chamale
11503,/fighter/Leonardo-Pecanha-11503,,1982-07-15,Brazil,"Campos dos Goytacazes, Rio de Janeiro",Nova Uniao,Welterweight,180.34,77.11,Leonardo Pecanha
4164,/fighter/Brian-Green-4164,,1985-09-05,United States,"Des Moines, Iowa",,Middleweight,180.34,81.65,Brian Green
61109,/fighter/Stephanie-Frausto-61109,Macaquinha,1990-09-20,United States,"Dublin, California",Combat Sports Academy,Strawweight,157.48,52.16,Stephanie Frausto
36310,/fighter/Jose-Vega-36310,,1985-09-09,United States,"Knob Noster, Missouri",First Blood MMA,Women's Bantamweight,167.64,61.69,Jose Vega
18668,/fighter/Jarrod-Card-18668,The Wild Card,1979-09-05,United States,"Jacksonville, North Carolina",R-1 MMA,Women's Bantamweight,170.18,61.23,Jarrod Card
17374,/fighter/Raphael-Davis-17374,Noodle,1976-09-01,United States,"Costa Mesa, California",Reign MMALA Boxing,Light Heavyweight,190.5,92.08,Raphael Davis
41379,/fighter/Demetrius-Richards-41379,D-MO-lition,1975-01-21,United States,"Omaha, Nebraska",MidAmerica Martial Arts,Light Heavyweight,187.96,92.99,Demetrius Richards
30691,/fighter/John-Orr-30691,,1983-12-02,United States,"Kansas City, Missouri",K2L Grindhouse,Heavyweight,187.96,116.57,John Orr
52933,/fighter/Jared-Downing-52933,Demon Eyes,1989-07-12,United States,"Cedar Rapids, Iowa",Hard Drive MMA,Lightweight,165.1,70.76,Jared Downing
35231,/fighter/Chad-Vandenberg-35231,The Kansas City Kid,1985-06-10,United States,"Kansas City, Missouri",K2L Grindhouse,Featherweight,175.26,63.5,Chad Vandenberg
45414,/fighter/Daniel-Straus-45414,,1984-07-27,United States,"Cincinnati, Ohio",American Top Team,Featherweight,172.72,65.77,Daniel Straus
10591,/fighter/Albert-Rios-10591,,N/A,United States,"Los Angeles, California",Subfighter MMA,Women's Bantamweight,172.72,61.23,Albert Rios
42572,/fighter/Zoila-Frausto-42572,Warrior Princess,1983-12-10,United States,"Madera, California",Combat Sports Academy,Women's Bantamweight,165.1,61.69,Zoila Frausto
17230,/fighter/Stoney-Hale-17230,Skuller,1979-10-18,United States,"Grundy, Virginia",Team Oxendine,Middleweight,182.88,83.46,Stoney Hale
